Techs,Count
"["".net"", ""asp.net core mvc"", ""azure"", ""bas"", ""blazor"", ""c#"", ""css3"", ""docker"", ""git"", ""html5"", ""javascript"", ""oracle"", ""pl/sql"", ""powershell"", ""razor"", ""vb.net"", ""wcf"", ""winform"", ""winforms"", ""winui"", ""wpf""]",1
"["".net"", ""asp.net core"", ""augmented reality"", ""aws"", ""azure"", ""c"", ""c#"", ""c++"", ""ci/cd"", ""docker containers"", ""java"", ""javascript"", ""kubernetes"", ""mixed reality"", ""python"", ""rest api"", ""virtual reality""]",1
"["".net"", ""asp.net core"", ""c#"", ""couchbase"", ""docker"", ""kubernetes"", ""postgres"", ""sql server"", ""wi-fi"", ""winforms"", ""wpf""]",1
"["".net"", ""asp.net mvc"", ""azure"", ""c#"", ""css"", ""dynamics"", ""entity framework"", ""html"", ""javascript"", ""jira"", ""microsoft 365"", ""microsoft powerapps"", ""microsoft teams"", ""office 365"", ""power apps"", ""power automate"", ""power bi"", ""power platform"", ""sharepoint"", ""sharepoint online"", ""visual basic""]",1
"["".net"", ""asp.net mvc"", ""azure"", ""c#"", ""css"", ""dynamics"", ""entity framework"", ""html"", ""javascript"", ""microsoft 365"", ""microsoft teams"", ""office 365"", ""power apps"", ""power automate"", ""power bi"", ""power platform"", ""sharepoint"", ""visual basic""]",1
"["".net"", ""asp.net mvc"", ""bootstrap"", ""c#"", ""css"", ""git"", ""html"", ""javascript"", ""jquery"", ""sql server"", ""visual studio"", ""windows presentation foundation"", ""wpf""]",1
"["".net"", ""asp.net mvc"", ""c#"", ""entity framework"", ""javascript"", ""sql server""]",1
"["".net"", ""asp.net"", ""aw"", ""azure"", ""c#"", ""html"", ""javascript"", ""restful apis"", ""sql""]",1
"["".net"", ""asp.net"", ""aws"", ""azure"", ""c#"", ""docker"", ""gcp"", ""kubernetes"", ""react"", ""typescript""]",1
"["".net"", ""asp.net"", ""aws"", ""azure"", ""c#"", ""html"", ""javascript"", ""sql""]",1
"["".net"", ""asp.net"", ""azure"", ""c#"", ""c++"", ""cassandra"", ""elasticsearch"", ""graphql"", ""grpc"", ""java"", ""js"", ""no-sql"", ""react"", ""redis"", ""res"", ""sql""]",1
"["".net"", ""asp.net"", ""azure"", ""c#"", ""javascript"", ""jquery"", ""rest apis"", ""sql"", ""typescript""]",1
"["".net"", ""asp.net"", ""azure"", ""c#"", ""javascript"", ""jquery"", ""sql"", ""typescript""]",1
"["".net"", ""asp.net"", ""bootstrap"", ""c#"", ""css"", ""html5"", ""jquery"", ""js"", ""json"", ""mvc"", ""mysql"", ""sql server"", ""web api""]",1
"["".net"", ""asp.net"", ""bootstrap"", ""github"", ""json"", ""react"", ""svn""]",1
"["".net"", ""asp.net"", ""c#"", ""crystal reports"", ""css"", ""fastapi"", ""html5"", ""javascript"", ""jquery"", ""json"", ""mssql"", ""mysql"", ""php"", ""promostandard"", ""restful apis"", ""sql server"", ""ssrs"", ""vb6""]",1
"["".net"", ""asp.net"", ""c#"", ""css"", ""html"", ""javascript"", ""jquery"", ""node.js"", ""sql"", ""xml""]",1
"["".net"", ""asp.net"", ""c#"", ""css"", ""html"", ""javascript"", ""mvc"", ""sql"", ""vb""]",1
"["".net"", ""asp.net"", ""c#"", ""css"", ""html5"", ""javascript"", ""mvc""]",1
"["".net"", ""asp.net"", ""c#"", ""css"", ""html5"", ""javascript"", ""powershell"", ""python"", ""ruby"", ""sql"", ""sql server""]",1
"["".net"", ""asp.net"", ""c#"", ""erp"", ""hmis"", ""javascript"", ""mes"", ""mvc"", ""oauth"", ""owasp"", ""plcs"", ""razor"", ""react.js"", ""rest api"", ""rockwell plcs"", ""scada"", ""sql"", ""sql server""]",1
"["".net"", ""asp.net"", ""c#"", ""mvc"", ""sql server"", ""web api"", ""web forms""]",1
"["".net"", ""asp.net"", ""c#"", ""pl/sql"", ""python""]",1
"["".net"", ""asp"", ""aws"", ""azure"", ""django"", ""docker"", ""google cloud"", ""kubernetes"", ""node.js"", ""nosql"", ""react"", ""sql""]",1
"["".net"", ""asp"", ""aws"", ""c#"", ""java"", ""python"", ""sql""]",1
"["".net"", ""asp"", ""cl"", ""db2"", ""eclipse"", ""free-form rpg"", ""git"", ""ibmi"", ""ile"", ""java"", ""json"", ""microsoft sql"", ""oracle"", ""php"", ""pytho"", ""rdi"", ""rpg"", ""rpg iv"", ""sql"", ""vb.net"", ""visual basic"", ""visual studio code""]",1
"["".net"", ""assembly"", ""c"", ""c++"", ""ip"", ""java"", ""perl"", ""python"", ""tcp"", ""unix"", ""visual studio"", ""windows""]",1
"["".net"", ""autocad"", ""c#"", ""c++"", ""gis"", ""oracle"", ""sql server"", ""sqlite"", ""visual studio"", ""wpf""]",1
"["".net"", ""aws"", ""aws cloudformation"", ""aws codepipeline"", ""bash"", ""cloudwatch"", ""docker"", ""elk stack"", ""gitlab ci"", ""jenkins"", ""kubernetes"", ""powershell"", ""python"", ""splunk"", ""terraform""]",1
"["".net"", ""aws"", ""azure"", ""azure devops"", ""bash"", ""c#"", ""java"", ""linux"", ""oracle"", ""plc"", ""powershell"", ""sql server"", ""visual studio"", ""windows command"", ""windows os""]",1
"["".net"", ""aws"", ""azure"", ""bitbucket"", ""css"", ""git"", ""html"", ""javascript"", ""jira"", ""mvc"", ""oidc"", ""openid connect"", ""rbac"", ""sql"", ""ssis"", ""ssms"", ""ssrs""]",1
"["".net"", ""aws"", ""azure"", ""c#"", ""c/c++"", ""cosmosdb"", ""google cloud"", ""linux"", ""sql server""]",1
"["".net"", ""aws"", ""azure"", ""c#"", ""css"", ""cypher"", ""d3"", ""docker"", ""gcp"", ""graphdb"", ""html"", ""javascript"", ""jenkins"", ""jquery"", ""kubernetes"", ""linux"", ""lua"", ""mongodb"", ""mql"", ""ms sql"", ""neo4j"", ""postgresql"", ""python"", ""react"", ""redis"", ""selenium"", ""sql"", ""t-sql"", ""windows""]",1
"["".net"", ""aws"", ""azure"", ""c#"", ""css"", ""cypher"", ""d3"", ""docker"", ""gcp"", ""graphdb"", ""html"", ""javascript"", ""jquery"", ""kubernetes"", ""linux"", ""lua"", ""mongodb"", ""mql"", ""ms sql"", ""neo4j"", ""postgresql"", ""python"", ""react"", ""redis"", ""selenium"", ""sql"", ""t-sql"", ""windows""]",1
"["".net"", ""aws"", ""azure"", ""c#"", ""docker"", ""google cloud"", ""kubernetes"", ""microsoft sql"", ""mongodb"", ""redis"", ""sql"", ""swagger""]",1
"["".net"", ""aws"", ""azure"", ""django"", ""docker"", ""flask"", ""lambda"", ""python"", ""react"", ""reactjs""]",1
"["".net"", ""aws"", ""c"", ""github"", ""linux"", ""restful apis"", ""ruby""]",1
"["".net"", ""aws"", ""c#"", ""css"", ""graphql"", ""html"", ""javascript"", ""next.js"", ""react"", ""typescript""]",1
"["".net"", ""aws"", ""datadog"", ""java"", ""kotlin"", ""python"", ""react"", ""splun""]",1
"["".net"", ""aws"", ""draw.io"", ""google"", ""java"", ""kafka"", ""mq"", ""spring boot""]",1
"["".net"", ""aws"", ""golang"", ""html-5"", ""java"", ""javascript"", ""json"", ""python"", ""restful web services"", ""typescript"", ""xml""]",1
"["".net"", ""azure cloud services"", ""c#"", ""cosmosd"", ""git"", ""mongodb"", ""mssql server"", ""mstest"", ""python"", ""react"", ""vue"", ""xunit""]",1
"["".net"", ""azure devops"", ""batch"", ""duckcreek"", ""git"", ""jenkins"", ""jira"", ""paas"", ""powershell"", ""saas"", ""yaml""]",1
"["".net"", ""azure devops"", ""c#"", ""hp uft"", ""intellij idea"", ""java"", ""javascript"", ""jenkins"", ""jira"", ""nodejs"", ""python"", ""readyapi"", ""ruby"", ""selenium"", ""soapui""]",1
"["".net"", ""azure devops"", ""docker"", ""kubernete"", ""microsoft sql server"", ""powershell"", ""sql""]",1
"["".net"", ""azure devops"", ""jira"", ""sql""]",1
"["".net"", ""azure functions"", ""azure services"", ""c#"", ""cds"", ""d365 crm"", ""dataverse"", ""javascript"", ""json"", ""logic apps"", ""odata"", ""power automate"", ""restful apis"", ""typescript""]",1
"["".net"", ""azure"", ""azure devops yaml"", ""azure function apps"", ""azure queues"", ""azure service bus"", ""azure sql"", ""c#"", ""event grid"", ""microsoft dynamics 365 f&o"", ""sql"", ""team foundation"", ""visual studio""]",1
"["".net"", ""azure"", ""c#"", ""c++"", ""github"", ""mysql"", ""python"", ""sql"", ""svn""]",1
"["".net"", ""azure"", ""c#"", ""css"", ""google cloud platform"", ""html"", ""java"", ""js"", ""react"", ""sql"", ""typescript"", ""windows""]",1
"["".net"", ""azure"", ""c#"", ""docker"", ""kubernetes"", ""react"", ""typescript""]",1
"["".net"", ""azure"", ""c#"", ""git"", ""restful apis"", ""sql""]",1
"["".net"", ""bash"", ""c#"", ""google protocol buffers"", ""gpu"", ""java"", ""linux"", ""nosql"", ""python"", ""sql"", ""vue.js""]",1
"["".net"", ""batch"", ""c#"", ""c++"", ""linux"", ""powershell"", ""python"", ""uni"", ""unity""]",1
"["".net"", ""batch"", ""c#"", ""c++"", ""powershell"", ""python""]",1
"["".net"", ""bcp"", ""c#"", ""cplex optimization studio"", ""databases"", ""devops"", ""firewalls"", ""ms-sql"", ""numpy"", ""oracle"", ""pandas"", ""postgres"", ""python"", ""rdbms"", ""san"", ""scipy"", ""sdlc"", ""wan"", ""windows""]",1
"["".net"", ""c#"", ""c++"", ""git"", ""visual studio"", ""windows""]",1
"["".net"", ""c#"", ""c++"", ""html"", ""sql"", ""wpf""]",1
"["".net"", ""c#"", ""c++"", ""java"", ""objective-c""]",1
"["".net"", ""c#"", ""c++"", ""mfc"", ""oracle"", ""owlnext"", ""postgres"", ""sql"", ""win32""]",1
"["".net"", ""c#"", ""clr"", ""entity framework"", ""ms reporting services"", ""ms-sql server"", ""mvvm"", ""t-sql"", ""team foundation server"", ""visual studio"", ""wcf"", ""windows workflow foundation"", ""wpf""]",1
"["".net"", ""c#"", ""confluence"", ""d365"", ""epicor kinetic"", ""git"", ""jenkins"", ""jira"", ""testcomplete""]",1
"["".net"", ""c#"", ""cosmos"", ""css"", ""git"", ""graphql"", ""html"", ""javascript"", ""nosql"", ""react"", ""table"", ""typescript""]",1
"["".net"", ""c#"", ""css"", ""figma"", ""javascript"", ""jquery"", ""kendo ui"", ""scss"", ""selenium""]",1
"["".net"", ""c#"", ""css"", ""html"", ""java"", ""javascript"", ""json"", ""php"", ""python"", ""sql"", ""xml""]",1
"["".net"", ""c#"", ""css"", ""html"", ""javascript"", ""knockout"", ""nosql"", ""react"", ""restful"", ""vue""]",1
"["".net"", ""c#"", ""csv"", ""git"", ""hl7"", ""json"", ""linq"", ""mssql"", ""rest"", ""soap"", ""tfs"", ""tsql"", ""visual studio"", ""wcf"", ""webapi"", ""xml""]",1
"["".net"", ""c#"", ""delphi"", ""flutter"", ""object pascal"", ""react native""]",1
"["".net"", ""c#"", ""docker"", ""oracle"", ""rfid"", ""sql""]",1
"["".net"", ""c#"", ""elasticsearch"", ""java"", ""rpg cl"", ""sql"", ""tsql""]",1
"["".net"", ""c#"", ""entity framework"", ""mvc"", ""sql"", ""vb.net""]",1
"["".net"", ""c#"", ""excel"", ""inventor"", ""jira"", ""ms office"", ""powerpoint"", ""solidworks"", ""teams"", ""vb"", ""word""]",1
"["".net"", ""c#"", ""filebound"", ""html5"", ""java"", ""kofax"", ""mcp"", ""mcse"", ""microsoft sharepoint"", ""onbase"", ""oracle"", ""php"", ""python"", ""react"", ""sql server""]",1
"["".net"", ""c#"", ""git"", ""winforms"", ""wpf""]",1
"["".net"", ""c#"", ""gitlab"", ""sql"", ""subversion"", ""windows presentation foundation (wpf)""]",1
"["".net"", ""c#"", ""iec61131-3"", ""iso 9001:2015"", ""mvvm"", ""tcp"", ""udp"", ""wpf""]",1
"["".net"", ""c#"", ""igcl"", ""winui3"", ""xaml""]",1
"["".net"", ""c#"", ""ip networkin"", ""javascript"", ""rest api"", ""visual studio"", ""windows presentation foundation"", ""wpf"", ""xaml""]",1
"["".net"", ""c#"", ""java""]",1
"["".net"", ""c#"", ""kubernetes""]",1
"["".net"", ""c#"", ""nhibernate"", ""oracle"", ""orm"", ""rest"", ""soap"", ""spring.net"", ""sql"", ""webapi""]",1
"["".net"", ""c#"", ""python"", ""ui path""]",1
"["".net"", ""c#"", ""sql""]",1
"["".net"", ""c#"", ""wpf""]",1
"["".net"", ""c++"", ""java"", ""javascript"", ""powershell"", ""python"", ""sql""]",1
"["".net"", ""cognos"", ""ms-access"", ""oracle"", ""powerbuilder"", ""sap"", ""sql"", ""sql server"", ""visual basic""]",1
"["".net"", ""crystal reports"", ""esri"", ""html"", ""java"", ""java server pages"", ""javascript"", ""servlets"", ""sql"", ""unix/linux"", ""windows""]",1
"["".net"", ""css"", ""hibernate"", ""html"", ""java"", ""javascript"", ""jax-rs"", ""jpa"", ""jquery"", ""oracle"", ""spring"", ""sql""]",1
"["".net"", ""css"", ""html5"", ""java"", ""playwrigh"", ""react"", ""redux"", ""selenium"", ""spring boot"", ""sql""]",1
"["".net"", ""database softwar"", ""hmi"", ""ladder logic"", ""networking"", ""plc programming"", ""scada"", ""servo motion control"", ""sql"", ""vb""]",1
"["".net"", ""design patterns""]",1
"["".net"", ""dos"", ""power bi"", ""powershell"", ""python"", ""snowflak"", ""t-sql"", ""xml""]",1
"["".net"", ""gcp"", ""linux"", ""python"", ""rust"", ""terraform""]",1
"["".net"", ""git"", ""go"", ""java"", ""javascript"", ""jest"", ""kubernetes"", ""node.js"", ""python"", ""react.js"", ""typescript""]",1
"["".net"", ""github"", ""power apps"", ""power bi"", ""sql"", ""uipath""]",1
"["".net"", ""hmi & scad"", ""ladder logic"", ""networking"", ""plc programming"", ""servo motion control"", ""sql"", ""vb""]",1
"["".net"", ""html"", ""sql"", ""xml"", ""xsl""]",1
"["".net"", ""java"", ""javascript"", ""pytho""]",1
"["".net"", ""java"", ""spring boot""]",1
"["".net"", ""javascript"", ""react"", ""sql"", ""tailwind css"", ""typescript"", ""vba"", ""visual studio"", ""visual studio code""]",1
"["".net"", ""peoplesoft""]",1
"["".net"", ""sql""]",1
"["".netcore"", ""api rest"", ""asp.net"", ""c#"", ""css"", ""git"", ""githu"", ""gitlab"", ""graphql"", ""html"", ""javascript"", ""react"", ""redux"", ""sql"", ""typescript"", ""visual code"", ""visual studio""]",1
"[""'c#"", ""'c++"", "".net"", ""c"", ""ds"", ""rf""]",1
"["""", ""-dom"", ""-router"", "".net"", ""asp.net"", ""azure dev ops"", ""css3"", ""docker"", ""ecmascript"", ""git"", ""html5"", ""javascript"", ""kubernetes"", ""material ui"", ""react"", ""react"", ""redux"", ""rest"", ""storyboo"", ""typescript"", ""vite.js"", ""vitest"", ""websockets""]",1
"["""", "".net"", ""agile"", ""c/c++"", ""iterative"", ""linux"", ""v-model"", ""windows""]",1
"["""", "".net"", ""apache spark"", ""aws"", ""c#"", ""c++"", ""gitlab"", ""terraform""]",1
"["""", """", "".js"", "".net"", "".net core"", "".net/mvc"", ""angular"", ""asp"", ""aws"", ""azure"", ""bootstrap"", ""c#"", ""css3"", ""entity framework"", ""html5"", ""javascript"", ""jquery"", ""node"", ""oracle"", ""pl sql"", ""postgresql"", ""rest"", ""soap"", ""sql"", ""sql server"", ""ssis"", ""ssrs"", ""t-sql"", ""typescript""]",1
"["""", ""c#"", ""c++"", ""function block"", ""iec"", ""ladder"", ""rslogix 5000"", ""schneider control expert"", ""sql"", ""structured text"", ""studio 5000"", ""vb"", ""yaskawa motion works""]",1
"["""", ""css"", ""java"", ""microsoft 365"", ""nodejs"", ""power apps"", ""power automate"", ""power bi"", ""power platform"", ""python"", ""sql""]",1
"["""", ""java"", ""python""]",1
"["""", ""kubernetes"", ""python"", ""sql""]",1
"[""*:** [python"", ""alic"", ""apache spark"", ""aws"", ""linux"", ""pytest"", ""scala"", ""smarts"", ""unix""]",1
"[""*:** [quartz"", ""dns"", ""http"", ""machine learning"", ""sql"", ""tcp/ip""]",1
"[""*:** [revit"", ""autocad"", ""bim360"", ""bluebea"", ""cad"", ""carrier hap"", ""projectwise"", ""trane trace 700""]",1
"[""\u201cprogramming\u201d""]",1
"[""& operations"", ""adp"", ""dual write"", ""dynamics 365"", ""dynamics ce"", ""dynamics finance"", ""fabric"", ""power apps"", ""power automate"", ""power bi"", ""power platform""]",1
"[""&c"", ""blue prism"", ""microsoft power automate"", ""python"", ""rpa"", ""ss""]",1
"[""+"", ""-ray"", ""agile"", ""angular"", ""api gateway"", ""aws"", ""aws config"", ""ci/cd"", ""cloudformation"", ""cloudwatch"", ""docker"", ""dynamodb"", ""ec2"", ""ecs/eks"", ""git"", ""gradle"", ""hibernate/jpa"", ""java"", ""java 8"", ""javascript"", ""lambda"", ""nosql"", ""rds"", ""react"", ""restful apis"", ""s3"", ""scrum"", ""spring boot"", ""spring cloud"", ""sql"", ""terraform"", ""x""]",1
"[""+"", ""ansible"", ""bash"", ""docker"", ""gnmi"", ""grpc"", ""jupyter notebooks"", ""linux"", ""logstash"", ""metricbeat"", ""netconf"", ""pandas"", ""prometheus"", ""python"", ""radius"", ""restconf"", ""snmp"", ""splunk"", ""tacacs""]",1
"[""+"", ""apple os"", ""canvas"", ""chrome os"", ""clever"", ""comptia network"", ""comptia security"", ""digital insights"", ""google docs"", ""google sheets"", ""windows os""]",1
"[""+"", ""aws"", ""azure"", ""cloud native patterns"", ""computer science"", ""gcp"", ""java"", ""jdk 11"", ""jdk 17"", ""kubernetes"", ""react.js"", ""restful apis"", ""spring batch"", ""spring security"", ""spring/spring boot"", ""sql/relational databases""]",1
"[""0365 defender"", ""agari"", ""agil"", ""aix"", ""ansible"", ""aws cloud security"", ""casb"", ""cryptography"", ""ddos"", ""defender"", ""dev ops"", ""docker"", ""f5"", ""fireeye"", ""firewalls"", ""gcp cloud security"", ""git"", ""gitlab"", ""iaas"", ""ids"", ""intel"", ""ips"", ""isam"", ""itil"", ""kubernetes"", ""mfa"", ""networking"", ""paas"", ""palo alto prisma cloud"", ""powershell"", ""proofpoint"", ""python"", ""saas"", ""sailpoint"", ""sase"", ""siem"", ""sse"", ""terraform"", ""vpn""]",1
"[""11ty"", ""css"", ""drupal"", ""git"", ""html"", ""javascript"", ""jekyll"", ""node.js"", ""php"", ""scss"", ""twig""]",1
"[""1553"", ""c"", ""ethernet"", ""rs-232"", ""rs-422"", ""systems"", ""time-triggered ethernet"", ""tte"", ""us"", ""vxworks""]",1
"[""3d parametric design softwar"", ""aashtoware bridge rating"", ""bentley cad"", ""bently open bridge"", ""csi bridge"", ""larsa 4d"", ""staad pro""]",1
"[""3d printer"", ""ag"", ""autodesk revit"", ""solidworks""]",1
"[""3d printing"", ""adobe creative suite"", ""cad models"", ""coding"", ""generative ai"", ""hackin"", ""keyshot"", ""rhino"", ""software development"", ""solidworks""]",1
"[""3d"", ""c++"", ""fortnite"", ""pc"", ""ue4"", ""ue5"", ""unreal engine"", ""vr""]",1
"[""3m codefinder"", ""3m hdm"", ""cac"", ""cerner"", ""crystal report"", ""med2020 winrecs"", ""meditech"", ""ms sharepoint"", ""ms sql server management studio"", ""ms team""]",1
"[""5g"", ""ai"", ""c"", ""c++"", ""gpu"", ""hpc"", ""linux"", ""mesa 3d"", ""opengl"", ""proton"", ""vulkan"", ""wine""]",1
"[""5g"", ""api"", ""c"", ""c++"", ""grpc"", ""ios xr"", ""linux"", ""python"", ""tcp/ip""]",1
"[""5g"", ""lte"", ""pcu"", ""r""]",1
"[""800xa"", ""archestra"", ""control logix"", ""etherne"", ""freelance"", ""ftview me"", ""ftview se"", ""hmi"", ""ignition"", ""intouch"", ""plantpax"", ""plc"", ""plc5"", ""simatic pcs7"", ""slc""]",1
"[""802.11 ax"", ""802.3ad"", ""ansible"", ""ddos"", ""evpn"", ""ex"", ""ipsec"", ""json"", ""junos"", ""macsec"", ""mx"", ""netconf"", ""ngfw"", ""python"", ""qfx"", ""siem"", ""srx"", ""utm"", ""vmware"", ""vxlan"", ""yang""]",1
"[""802.11"", ""802.1x"", ""azure"", ""bgp"", ""cli"", ""dhcp"", ""dns"", ""gui"", ""juniper"", ""lan"", ""osi"", ""ospf"", ""tcp/ip"", ""vrp"", ""wan""]",1
"[""a.i."", ""machine learning""]",1
"[""a"", ""active directory"", ""group policy"", ""itil"", ""microsoft intune"", ""powershell"", ""sccm"", ""windows""]",1
"[""a"", ""agile"", ""angular"", ""azure cloud infrastructure"", ""django"", ""github actions"", ""gitlab ci"", ""internet of things (iot)"", ""javascript"", ""jenkins"", ""python"", ""rest apis"", ""sql"", ""terraform"", ""yaml""]",1
"[""a"", ""akamai"", ""cloudtrail"", ""cloudwatch"", ""dynatrace"", ""github"", ""jenkins"", ""nexus"", ""rally"", ""sonarqube"", ""splunk""]",1
"[""a"", ""ansible"", ""api"", ""argocd"", ""ci/cd"", ""devops"", ""docker"", ""gitops"", ""go"", ""kubernetes"", ""python"", ""terraform""]",1
"[""a"", ""apollo"", ""aws"", ""docker"", ""graphql"", ""javascript"", ""nestjs"", ""node.js"", ""nosql"", ""postgres"", ""python"", ""rails"", ""react"", ""react native"", ""redis"", ""redux"", ""sql"", ""typescript""]",1
"[""a"", ""appium"", ""c#"", ""cypress"", ""espresso"", ""java"", ""javascript"", ""no-code"", ""playwright"", ""python"", ""selenium"", ""sql"", ""typescript"", ""xcuitest""]",1
"[""a"", ""artificial intelligence""]",1
"[""a"", ""css"", ""groovy"", ""html"", ""java"", ""javascript"", ""jira"", ""mulesoft"", ""python"", ""rest"", ""servicenow"", ""soap"", ""sql""]",1
"[""a"", ""javascript"", ""python"", ""typscript""]",1
"[""a"", ""moodle""]",1
"[""a/b testin""]",1
"[""aac"", ""alac"", ""arm"", ""bluetooth"", ""c"", ""c++"", ""ddr3"", ""esata"", ""flac"", ""git"", ""go language"", ""hdmi"", ""i2c"", ""i2s"", ""java"", ""linux"", ""microcontrollers"", ""mp3"", ""sata"", ""sdio"", ""slack"", ""spi"", ""usb"", ""wma""]",1
"[""aad"", ""ai search"", ""aks"", ""ansible"", ""aws"", ""azure"", ""azure ai"", ""azure cache for redis"", ""azure devops"", ""azure resource manager"", ""document intelligence"", ""gcp"", ""github"", ""gitlab"", ""java"", ""kubernetes"", ""nosql"", ""openai"", ""python"", ""redis"", ""sql"", ""terraform""]",1
"[""aad"", ""aks"", ""ansible"", ""azure"", ""azure devops"", ""gcp"", ""github"", ""gitlab"", ""java"", ""openai"", ""python"", ""terraform""]",1
"[""aax"", ""ai"", ""au"", ""aws"", ""azure"", ""c++"", ""cloud"", ""devops"", ""java"", ""vr"", ""vst3""]",1
"[""ab tasty"", ""adobe analytics"", ""adobe target"", ""contentful"", ""coremedia"", ""css"", ""evergage"", ""google tag manager"", ""graphql"", ""html"", ""javascript"", ""next.js"", ""node.js"", ""react"", ""rest"", ""salesforce commerce cloud"", ""scss"", ""shopify"", ""tealium"", ""typescript""]",1
"[""abap git"", ""angular"", ""aws"", ""css"", ""docker"", ""eppm"", ""html"", ""http"", ""microsoft azure"", ""mongodb"", ""papm"", ""python"", ""s4 hana"", ""sap abap"", ""sap analytics cloud"", ""sap asset accounting"", ""sap bpc"", ""sap bw"", ""sap ecc"", ""sap fico"", ""sap po"", ""sap ps"", ""sap s4"", ""sap sac"", ""sql""]",1
"[""abap"", ""ale/idoc"", ""bapis"", ""fiori"", ""gts"", ""hvac"", ""odata"", ""rfcs"", ""s/4 hana"", ""sap"", ""sql server"", ""web services""]",1
"[""abap"", ""alv report"", ""s4/hana"", ""sap fi/mm"", ""sap fiori"", ""sap r/3"", ""sap workflow"", ""web service""]",1
"[""abap"", ""as2"", ""csv"", ""edi"", ""ftps"", ""http"", ""https"", ""idoc"", ""java"", ""jdbc"", ""jms mq"", ""mail"", ""netweaver bpm"", ""nfs"", ""rest"", ""sap"", ""sap proxy"", ""sftp"", ""soap"", ""xml"", ""xsd"", ""xslt""]",1
"[""abaqus"", ""ai"", ""flac3d"", ""petrel"", ""visage""]",1
"[""abaqus"", ""ansys"", ""catia"", ""fea"", ""solidworks""]",1
"[""abaqus"", ""sap200""]",1
"[""abars"", ""afp"", ""ca7"", ""cics"", ""clist"", ""db2"", ""dfhsm"", ""dfsms"", ""ftp"", ""hmc"", ""idcams"", ""ispf"", ""jcl"", ""jes2"", ""mvs utilities"", ""ndm"", ""ops mvs"", ""rexx"", ""sar"", ""tcp/ip"", ""tivoli"", ""tmon"", ""tpx"", ""tsm"", ""tso"", ""unix"", ""visio"", ""vsam"", ""vtam"", ""windows""]",1
"[""abb 800xa"", ""mod5""]",1
"[""abb"", ""allen bradley"", ""autocad"", ""factory talk view"", ""ge"", ""hmi"", ""ignition"", ""modicon"", ""plc"", ""siemens"", ""wonderware""]",1
"[""abb"", ""excel"", ""hmi"", ""ms word"", ""plc"", ""powerpoint"", ""rockwell"", ""salesforce.com"", ""siemens"", ""vfd""]",1
"[""abb"", ""fanuc"", ""kuka"", ""plc""]",1
"[""abb"", ""hmi"", ""mechatronics"", ""omron"", ""plc"", ""robotics"", ""rockwell""]",1
"[""abbyy"", ""azure devops"", ""azure services"", ""c#"", ""infor m3"", ""java"", ""message queues"", ""microsoft teams"", ""power automate"", ""power bi"", ""rest"", ""retool"", ""sharepoint"", ""sql"", ""sql server""]",1
"[""absorblms"", ""asp.net"", ""aws"", ""c#"", ""css"", ""docker"", ""entity framework"", ""git"", ""html/javascript"", ""jquery"", ""knockout.js"", ""mvc"", ""react"", ""sql server"", ""tsql"", ""typescript"", ""web api""]",1
"[""ac-dc"", ""bjt"", ""ca"", ""dc-dc"", ""lcc"", ""llc"", ""mosfet""]",1
"[""ac"", ""ansi"", ""dc"", ""ieee"", ""nec"", ""nema"", ""nesc""]",1
"[""ac"", ""cad"", ""creo pro/engineer"", ""dc"", ""excel"", ""first robotics"", ""microsoft word"", ""powerpoint""]",1
"[""ac/dc motors"", ""industrial robots"", ""lidar"", ""plc's""]",1
"[""aca-py"", ""ansible"", ""aws"", ""azure"", ""bash"", ""centos"", ""confluence"", ""coreos"", ""docker"", ""git"", ""google cloud"", ""helm"", ""hyperledger aries"", ""indy"", ""java"", ""javascript"", ""jenkins"", ""jira"", ""kubernetes"", ""kustomize"", ""linux"", ""maven"", ""mediator"", ""mysql"", ""node"", ""oci"", ""openshift"", ""oracle"", ""php"", ""podman"", ""postgresql"", ""python"", ""sql"", ""terraform"", ""ubuntu""]",1
"[""access vba"", ""ado.net"", ""asp.net"", ""bootstrap"", ""c#"", ""html"", ""javascript"", ""jquery"", ""json"", ""microsoft sharepoint"", ""microsoft sql server"", ""microsoft visual studio"", ""ms excel"", ""mvc"", ""vb.net"", ""xml""]",1
"[""access"", ""active directory"", ""autocad"", ""dh+"", ""excel"", ""inductive automation ignition"", ""internet protocol"", ""microsoft office"", ""microsoft outlook"", ""microsoft server"", ""modbus"", ""ms sql server"", ""opc servers"", ""powerpoint"", ""project"", ""rockwell se"", ""rs controlnet"", ""sap"", ""sql"", ""tcp/ip"", ""visio"", ""wonderware system platform"", ""word""]",1
"[""access"", ""ai"", ""crystal reports"", ""epic"", ""microsoft excel"", ""microsoft power bi"", ""powerpoint"", ""python"", ""r"", ""sql"", ""ssa"", ""ssis"", ""ssms"", ""ssrs"", ""tableau""]",1
"[""access"", ""almabase"", ""excel"", ""ms office"", ""ms word"", ""powerpoint"", ""raiser's edge""]",1
"[""access"", ""angular"", ""asp.net"", ""c"", ""c#"", ""c+"", ""excel"", ""html"", ""javascript"", ""meditech"", ""microsoft access"", ""microsoft power platform"", ""powerapps"", ""sql"", ""vba"", ""vue""]",1
"[""access"", ""autocad civil 3d"", ""excel"", ""ms project"", ""powerpoint"", ""word""]",1
"[""access"", ""dax"", ""microsoft excel"", ""power automate"", ""power bi"", ""power query"", ""powerapps"", ""sql""]",1
